2L2-1/2X2X1/4LLBB	Double Angle	STEEL	0	0.0635	0.1016	0.00635	0.00635	0	0	0	1.38064246767998E-03	1.9510848075E-08	5.45263143719047E-07	4.02212022656949E-07	0.00080645	0.00064516	1.24735925078704E-05	7.91755950112104E-06	2.26141482418604E-05	1.88234355604658E-05	1.98729553894935E-02	1.70681680468433E-02
2L2-1/2X2X1/4SLBB	Double Angle	STEEL	0	0.0508	0.127	0.00635	0.00635	0	0	0	1.38064246767998E-03	1.9510848075E-08	3.09676187989961E-07	9.09832422198582E-07	0.00064516	0.00080645	8.30516072798288E-06	1.43280696409225E-05	1.48958408399997E-05	2.75905142534885E-05	1.49766021228486E-02	2.56708406322763E-02
2L2-1/2X2X1/4X3/4LLBB	Double Angle	STEEL	0	0.0635	0.12065	0.00635	0.00635	0	0	0.01905	1.38064246767998E-03	1.9510848075E-08	5.45263143719047E-07	8.86058141023208E-07	0.00080645	0.00064516	1.24735925078704E-05	1.46880752759753E-05	2.26141482418604E-05	3.1974054576745E-05	1.98729553894935E-02	2.53332259204396E-02
2L2-1/2X2X1/4X3/4SLBB	Double Angle	STEEL	0	0.0508	0.14605	0.00635	0.00635	0	0	0.01905	1.38064246767998E-03	1.9510848075E-08	3.09676187989961E-07	1.56069140207159E-06	0.00064516	0.00080645	8.30516072798288E-06	2.13720150917027E-05	1.48958408399997E-05	4.07411332697678E-05	1.49766021228486E-02	3.36215634576401E-02
2L2-1/2X2X1/4X3/8LLBB	Double Angle	STEEL	0	0.0635	0.111125	0.00635	0.00635	0	0	0.009525	1.38064246767998E-03	1.9510848075E-08	5.45263143719047E-07	6.12820129992409E-07	0.00080645	0.00064516	1.24735925078704E-05	1.1029383666905E-05	2.26141482418604E-05	2.53987450686054E-05	1.98729553894935E-02	0.021068125531183
2L2-1/2X2X1/4X3/8SLBB	Double Angle	STEEL	0	0.0508	0.136525	0.00635	0.00635	0	0	0.009525	1.38064246767998E-03	1.9510848075E-08	3.09676187989961E-07	1.20394698509674E-06	0.00064516	0.00080645	8.30516072798288E-06	1.76370186426917E-05	1.48958408399997E-05	3.41658218081379E-05	1.49766021228486E-02	2.95299742196528E-02
2L2-1/2X2X3/16LLBB	Double Angle	STEEL	0	0.0635	0.1016	0.0047625	0.0047625	0	0	0	1.05806239077091E-03	8.23113903164062E-09	4.24556046173016E-07	2.35775531418043E-07	0.0006048375	0.00048387	9.57319876577556E-06	4.64125061846542E-06	1.73702869023247E-05	1.38147109594712E-05	2.00314264289189E-02	1.49277284916867E-02
2L2-1/2X2X3/16SLBB	Double Angle	STEEL	0	0.0508	0.127	0.0047625	0.0047625	0	0	0	1.05806239077091E-03	8.23113903164062E-09	2.42662922911071E-07	6.28226721604366E-07	0.00048387	0.0006048375	6.40325635800148E-06	9.89333419849396E-06	1.13890093627906E-05	2.05334076292391E-05	1.51441908296176E-02	2.43670280833371E-02
2L2-1/2X2X3/16X3/4LLBB	Double Angle	STEEL	0	0.0635	0.12065	0.0047625	0.0047625	0	0	0.01905	1.05806239077091E-03	8.23113903164062E-09	4.24556046173016E-07	5.94939155415861E-07	0.0006048375	0.00048387	9.57319876577556E-06	9.86223216603169E-06	1.73702869023247E-05	2.38927544990053E-05	2.00314264289189E-02	2.37126798340159E-02
2L2-1/2X2X3/16X3/4SLBB	Double Angle	STEEL	0	0.0508	0.14605	0.0047625	0.0047625	0	0	0.01905	1.05806239077091E-03	8.23113903164062E-09	2.42662922911071E-07	1.11538146134028E-06	0.00048387	0.0006048375	6.40325635800148E-06	1.52739672898361E-05	1.13890093627906E-05	3.0611450192028E-05	1.51441908296176E-02	3.24680399876307E-02
2L2-1/2X2X3/16X3/8LLBB	Double Angle	STEEL	0	0.0635	0.111125	0.0047625	0.0047625	0	0	0.009525	1.05806239077091E-03	8.23113903164062E-09	4.24556046173016E-07	3.91358984406734E-07	0.0006048375	0.00048387	9.57319876577556E-06	7.04358127166225E-06	1.73702869023247E-05	1.88537322408657E-05	2.00314264289189E-02	1.92323350106414E-02
2L2-1/2X2X3/16X3/8SLBB	Double Angle	STEEL	0	0.0508	0.136525	0.0047625	0.0047625	0	0	0.009525	1.05806239077091E-03	8.23113903164062E-09	2.42662922911071E-07	8.47805732462103E-07	0.00048387	0.0006048375	6.40325635800148E-06	1.2419787327773E-05	1.13890093627906E-05	2.55724298873787E-05	1.51441908296176E-02	2.83069146618238E-02
2L2-1/2X2X3/8LLBB	Double Angle	STEEL	0	0.0635	0.1016	0.009525	0.009525	0	0	0	2.00644753232002E-03	6.5849112253125E-08	7.61703526710715E-07	7.49303378874474E-07	0.001209675	0.00096774	1.79141740615681E-05	1.47500665132771E-05	3.21186460651169E-05	2.96323432936754E-05	1.94840430012825E-02	1.93247970524386E-02
2L2-1/2X2X3/8SLBB	Double Angle	STEEL	0	0.0508	0.127	0.009525	0.009525	0	0	0	2.00644753232002E-03	6.5849112253125E-08	4.28718356459523E-07	1.49142128220082E-06	0.00096774	0.001209675	1.18696733886782E-05	2.34869493259972E-05	2.14670529023247E-05	4.23732861006527E-05	1.46174674608843E-02	2.72637922782235E-02
2L2-1/2X2X3/8X3/4LLBB	Double Angle	STEEL	0	0.0635	0.12065	0.009525	0.009525	0	0	0.01905	2.00644753232002E-03	6.5849112253125E-08	7.61703526710715E-07	1.49583575447951E-06	0.001209675	0.00096774	1.79141740615681E-05	2.47962827099794E-05	3.21186460651169E-05	4.87437545739059E-05	1.94840430012825E-02	2.73041116460809E-02
2L2-1/2X2X3/8X3/4SLBB	Double Angle	STEEL	0	0.0508	0.14605	0.009525	0.009525	0	0	0.01905	2.00644753232002E-03	6.5849112253125E-08	4.28718356459523E-07	2.48066865549276E-06	0.00096774	0.001209675	1.18696733886782E-05	3.39701287982576E-05	2.14670529023247E-05	6.14846993343735E-05	1.46174674608843E-02	3.51617495138487E-02
2L2-1/2X2X3/8X3/8LLBB	Double Angle	STEEL	0	0.0635	0.111125	0.009525	0.009525	0	0	0.009525	2.00644753232002E-03	6.5849112253125E-08	7.61703526710715E-07	1.07706047980137E-06	0.001209675	0.00096774	1.79141740615681E-05	1.93846655532305E-05	3.21186460651169E-05	3.91880499105358E-05	1.94840430012825E-02	2.31689387568484E-02
2L2-1/2X2X3/8X3/8SLBB	Double Angle	STEEL	0	0.0508	0.136525	0.009525	0.009525	0	0	0.009525	2.00644753232002E-03	6.5849112253125E-08	4.28718356459523E-07	1.94053588197117E-06	0.00096774	0.001209675	1.18696733886782E-05	2.84275536637417E-05	2.14670529023247E-05	5.19289907640228E-05	1.46174674608843E-02	3.10990365654818E-02
2L2-1/2X2X5/16LLBB	Double Angle	STEEL	0	0.0635	0.1016	0.0079375	0.0079375	0	0	0	1.70322246767998E-03	3.81071251464844E-08	6.57645670310715E-07	5.74561370243779E-07	0.0010080625	0.00080645	1.52572548119292E-05	1.13102631937752E-05	2.75302666604643E-05	2.41935431613674E-05	1.96498977094822E-02	1.83667588160415E-02
2L2-1/2X2X5/16SLBB	Double Angle	STEEL	0	0.0508	0.127	0.0079375	0.0079375	0	0	0	1.70322246767998E-03	3.81071251464844E-08	3.70862188896547E-07	1.20022032657949E-06	0.00080645	0.0010080625	1.01044108310565E-05	1.89011075051887E-05	1.81896412744188E-05	3.50090068078804E-05	1.47560660308086E-02	2.65457377803856E-02
